age,u1,u2,u3,u4,u5,u6,us1,us2,us3,us4,us5,us6,uss1,uss2,uss3,uss4,uss5,uss6
15.0,0.8162729658792651,0.4664310954063604,0.6165137614678899,0.6229508196721312,0.5969498910675382,0.9566666666666667,0.6634146341463415,0.44081632653061226,0.6324324324324324,0.6443298969072165,0.6103286384976526,0.6534090909090909,0.775,0.5264705882352941,0.43014705882352944,0.31679389312977096,0.3875968992248062,0.7644230769230769
15.0,1.064587973273942,0.7251655629139073,0.6970227670753065,0.7209737827715356,0.73767258382643,1.1785714285714286,0.9753694581280788,0.6654676258992805,0.7167381974248928,0.9009009009009009,0.8053097345132744,0.9171597633136095,1.6898395721925135,0.8618421052631579,0.45394736842105265,0.3893129770992366,0.6535433070866141,1.476510067114094
15.0,0.8735294117647059,0.4437984496124031,0.4477317554240631,0.4326923076923077,0.3942857142857143,0.7191011235955056,0.8681318681318682,0.3923076923076923,0.40444444444444444,0.5024630541871922,0.4715447154471545,0.6833333333333333,0.971830985915493,0.46788990825688076,0.3373493975903614,0.25680933852140075,0.49666666666666665,0.8148148148148148
15.0,0.967930029154519,0.7328918322295805,0.657563025210084,0.6340425531914894,0.7029478458049887,1.0728862973760933,0.7516339869281046,0.7513227513227513,0.6830357142857143,0.7198067632850241,0.6403508771929824,0.8606060606060606,1.1492537313432836,0.6470588235294118,0.6963562753036437,0.7736625514403292,0.667953667953668,0.8378378378378378
15.0,0.9587628865979382,0.5227606461086637,0.5767284991568297,0.5577557755775577,0.5529865125240848,1.069767441860465,0.7379912663755459,0.66015625,0.6917808219178082,0.6636085626911316,0.6850393700787402,1.0526315789473684,1.4505494505494505,0.6657223796033994,0.26405867970660146,0.3633440514469453,0.5052631578947369,1.6102941176470589
15.0,0.8125,0.519053876478318,0.5212298682284041,0.5104311543810849,0.5340453938584779,0.7514018691588785,0.7632850241545893,0.6040955631399317,0.7596899224806202,0.6472491909385113,0.7022058823529411,0.9084967320261438,0.8810975609756098,0.4521276595744681,0.3556085918854415,0.32273838630806845,0.4578005115089514,1.0526315789473684
15.0,1.0320197044334976,0.7601476014760148,0.7923387096774194,0.7832310838445807,0.9496567505720824,1.238709677419355,0.8654970760233918,0.7839195979899497,0.8074866310160428,0.9741935483870968,0.8735632183908046,0.8285714285714286,1.0460829493087558,0.5470383275261324,0.43902439024390244,0.5721153846153846,0.5477178423236515,1.422077922077922
15.0,0.875,0.583963691376702,0.589171974522293,0.6552315608919382,0.6048780487804878,0.9834123222748815,0.65,0.5863309352517986,0.6643356643356644,0.7591836734693878,0.7927927927927928,0.7718446601941747,0.8897338403041825,0.46742209631728043,0.3684210526315789,0.2814070351758794,0.582089552238806,0.9902912621359223
15.0,0.8757763975155279,0.55,0.5706521739130435,0.5595854922279793,0.538860103626943,0.9929078014184397,0.7888888888888889,0.5353535353535354,0.6447368421052632,0.7205882352941176,0.5862068965517241,1.1428571428571428,0.9148936170212766,0.36283185840707965,0.39215686274509803,0.45652173913043476,0.6145833333333334,1.021505376344086
15.0,0.802784222737819,0.5099457504520796,0.4780952380952381,0.4898336414048059,0.47928994082840237,0.9149560117302052,0.8232323232323232,0.6168582375478927,0.49099099099099097,0.7228915662650602,0.4533333333333333,0.8858695652173914,0.6267942583732058,0.4034090909090909,0.4098939929328622,0.4166666666666667,0.4954128440366973,1.02020202020202
15.0,0.8071625344352618,0.657439446366782,0.6048780487804878,0.5915279878971256,0.5585714285714286,0.7168141592920354,0.759493670886076,0.47560975609756095,0.5336322869955157,0.726027397260274,0.6177474402730375,0.7432432432432432,1.6153846153846154,0.5441696113074205,0.421195652173913,0.28444444444444444,0.4645030425963489,0.6351931330472103
15.0,1.0549132947976878,0.7009345794392523,0.6853658536585366,0.7274939172749392,0.7227722772277227,0.9894366197183099,0.94,0.8187134502923976,0.8579881656804734,0.9325153374233128,0.7647058823529411,1.4065934065934067,1.1822916666666667,0.6666666666666666,0.436,0.5364806866952789,0.5263157894736842,1.1341463414634145
16.0,0.823170731707317,0.531437125748503,0.5442622950819672,0.5910714285714286,0.5674418604651162,0.9057971014492754,0.6461538461538462,0.5434782608695652,0.5842105263157895,0.6700507614213198,0.6446280991735537,0.8681318681318682,0.8293413173652695,0.48,0.44947735191637633,0.44668587896253603,0.5896551724137931,0.9157509157509157
16.0,0.9122340425531915,0.7381489841986456,0.8067632850241546,0.7867647058823529,0.7862407862407862,0.9212121212121213,0.7962962962962963,0.891156462585034,0.8590604026845637,1.0310077519379846,0.8062015503875969,0.9787234042553191,0.9611650485436893,0.5374449339207048,0.5416666666666666,0.5965665236051502,0.6863636363636364,0.8195876288659794
16.0,0.80078125,0.66875,0.717391304347826,0.643598615916955,0.6724137931034483,0.8341463414634146,0.859375,0.706766917293233,0.851063829787234,0.7835051546391752,0.7906976744186046,0.7446808510638298,0.7559523809523809,0.5252525252525253,0.5866666666666667,0.5714285714285714,0.64375,0.7647058823529411
16.0,0.679214402618658,0.58,0.6078125,0.5189504373177842,0.584055459272097,0.7274774774774775,0.696969696969697,0.6761904761904762,0.6872246696035242,0.7248908296943232,0.6451612903225806,1.7777777777777777,0.750733137829912,0.41092636579572445,0.46944444444444444,0.43729903536977494,0.5342019543973942,1.0216216216216216
16.0,0.7532710280373832,0.5020463847203275,0.537828947368421,0.4660493827160494,0.48465266558966075,0.781021897810219,0.6679245283018868,0.487012987012987,0.9367088607594937,0.7668711656441718,0.5384615384615384,0.6333333333333333,0.7135922330097088,0.5102880658436214,0.5572755417956656,0.4393063583815029,0.5284552845528455,0.7368421052631579
16.0,0.9180672268907563,0.5712050078247262,0.4805194805194805,0.45885634588563456,0.506006006006006,0.8653421633554084,0.9095744680851063,0.47843137254901963,0.7525252525252525,0.5177865612648221,0.47315436241610737,0.7725118483412322,1.088235294117647,0.5971014492753624,0.35990338164251207,0.36650485436893204,0.37971698113207547,0.8671586715867159
7.0,1.1058201058201058,0.4931506849315068,0.5142405063291139,0.5227655986509275,0.5955056179775281,1.108695652173913,1.1,0.41849148418491483,0.41160949868073876,0.4738372093023256,0.6125,1.1531100478468899,0.33695652173913043,0.47058823529411764,0.2552083333333333,0.2601010101010101,0.628808864265928,0.6910569105691057
7.0,1.0718562874251496,0.4911504424778761,0.47214076246334313,0.4919614147909968,0.6716738197424893,1.0258302583025831,1.3981042654028435,0.41784037558685444,0.37735849056603776,0.4026666666666667,0.559748427672956,1.190909090909091,0.8518518518518519,0.460446247464503,0.4976190476190476,0.5089058524173028,0.6123595505617978,0.7717391304347826
7.0,0.8306878306878307,0.46996996996997,0.3940620782726046,0.39896373056994816,0.4289732770745429,0.7405541561712846,0.9009009009009009,0.44416243654822335,0.2984054669703872,0.23516949152542374,0.3788235294117647,0.8878923766816144,0.6842105263157895,0.44396551724137934,0.37656903765690375,0.366,0.43342036553524804,1.5625
8.0,0.815028901734104,0.41389290882778584,0.464041095890411,0.49355432780847147,0.6819277108433734,0.7082066869300911,0.9451612903225807,0.35853658536585364,0.44135802469135804,0.4967948717948718,0.6373056994818653,1.1715976331360947,0.44554455445544555,0.4262295081967213,0.4946808510638298,0.5026455026455027,0.5387323943661971,0.9227272727272727
8.0,1.2371967654986522,0.6245791245791246,0.5747126436781609,0.6078028747433265,0.6263269639065817,1.1564625850340136,1.219298245614035,0.42857142857142855,0.4201388888888889,0.4746376811594203,0.523972602739726,1.8345323741007193,0.7166666666666667,0.5653266331658291,0.6432926829268293,0.5911949685534591,0.5590778097982709,1.306930693069307
8.0,0.9603399433427762,0.492776886035313,0.4573268921095008,0.43025210084033616,0.4568345323741007,1.0456026058631922,1.117948717948718,0.5380116959064327,0.40173410404624277,0.4205607476635514,0.4261168384879725,1.1322751322751323,0.6710526315789473,0.5123762376237624,0.39952153110047844,0.455470737913486,0.5233918128654971,0.970873786407767
8.0,0.9937694704049844,0.6350626118067979,0.5276967930029155,0.5067466266866567,0.6229802513464991,1.2435897435897436,1.2882352941176471,0.567398119122257,0.40616966580976865,0.33147632311977715,0.49271137026239065,1.2065217391304348,0.4659090909090909,0.39054726368159204,0.3915094339622642,0.46403712296983757,0.5485436893203883,1.2546296296296295
8.0,1.061576354679803,0.5287517531556802,0.5304347826086957,0.5746268656716418,0.647985989492119,1.1680672268907564,0.9555555555555556,0.43132530120481927,0.5079365079365079,0.5302197802197802,0.4563380281690141,0.9210526315789473,1.015527950310559,0.49667405764966743,0.7119565217391305,0.54337899543379,0.5900783289817232,0.9925373134328358
8.0,0.8867469879518072,0.4307228915662651,0.4432515337423313,0.495114006514658,0.5566600397614314,1.021341463414634,1.0044247787610618,0.46567164179104475,0.41148325358851673,0.4778761061946903,0.5968992248062015,1.2974683544303798,0.9071428571428571,0.4222222222222222,0.48936170212765956,0.4868995633187773,0.5351351351351351,1.1256038647342994
8.0,1.142512077294686,0.49622166246851385,0.53515625,0.586013986013986,0.613747954173486,0.9573333333333334,1.176923076923077,0.49287169042769857,0.44170403587443946,0.3915094339622642,0.6208791208791209,1.1666666666666667,0.47029702970297027,0.4591651542649728,0.5296523517382413,0.5666666666666667,0.5870069605568445,1.1111111111111112
8.0,0.9658119658119658,0.4339152119700748,0.4139650872817955,0.3816489361702128,0.49344978165938863,1.1335012594458438,1.1278195488721805,0.4948665297741273,0.3974358974358974,0.35095137420718814,0.5025125628140703,1.125,0.5260869565217391,0.44563279857397503,0.4126126126126126,0.4066147859922179,0.48232848232848236,1.2117647058823529
9.0,1.1552346570397112,0.44329896907216493,0.5424836601307189,0.541095890410959,0.6045454545454545,1.1258741258741258,1.0075187969924813,0.42292490118577075,0.5,0.46296296296296297,0.4851063829787234,1.0869565217391304,1.2486486486486486,0.4586894586894587,0.6666666666666666,0.5506329113924051,0.6524390243902439,1.1906976744186046
9.0,0.9879310344827587,0.6964809384164223,0.6310077519379845,0.6426229508196721,0.797979797979798,1.1756373937677054,0.9853801169590644,0.6458923512747875,0.6901408450704225,0.696875,0.7679324894514767,1.368421052631579,0.9209876543209876,0.7379134860050891,0.7408450704225352,0.712,0.8459016393442623,0.9356223175965666
9.0,0.9372294372294372,0.41295546558704455,0.3868065967016492,0.4037854889589905,0.4714548802946593,0.9444444444444444,0.8409090909090909,0.4822888283378747,0.5063291139240507,0.43278688524590164,0.5419354838709678,1.2324324324324325,0.6759259259259259,0.461038961038961,0.26109660574412535,0.4461942257217848,0.47680412371134023,0.9708333333333333
9.0,0.9472140762463344,0.594541910331384,0.5675675675675675,0.5719844357976653,0.6239316239316239,0.9741935483870968,0.8936170212765957,0.46360153256704983,0.44541484716157204,0.5333333333333333,0.606694560669456,0.791907514450867,0.9316239316239316,0.5583941605839416,0.6108949416342413,0.6447876447876448,0.41721854304635764,0.8691588785046729
9.0,1.0702479338842976,0.4786995515695067,0.48673740053050396,0.46328437917222964,0.5639097744360902,1.1243654822335025,1.10801393728223,0.454,0.5184275184275184,0.457286432160804,0.5210526315789473,1.3559322033898304,0.9900990099009901,0.5874524714828897,0.29130434782608694,0.53125,0.625,0.5805084745762712
9.0,0.9557739557739557,0.4899135446685879,0.4714064914992272,0.5187074829931972,0.45719489981785066,0.9831932773109243,0.9558232931726908,0.4319371727748691,0.4453125,0.4744744744744745,0.4314868804664723,1.0858585858585859,1.4682080924855492,0.36228287841191065,0.23471882640586797,0.24722222222222223,0.3698630136986301,1.0
9.0,0.9376344086021505,0.506265664160401,0.4019253910950662,0.5079365079365079,0.6127272727272727,0.8694444444444445,0.9498069498069498,0.4572072072072072,0.3893805309734513,0.42857142857142855,0.5760517799352751,1.1333333333333333,1.4009009009009008,0.5486725663716814,0.6065934065934065,0.6061320754716981,0.689419795221843,1.1693121693121693
9.0,0.8543689320388349,0.4321808510638298,0.4312796208530806,0.4290375203915171,0.5060449050086355,1.1198830409356726,0.8881118881118881,0.45346062052505964,0.4142857142857143,0.48253968253968255,0.49079754601226994,1.2688172043010753,0.8355437665782494,0.43566176470588236,0.4329411764705882,0.494949494949495,0.4759725400457666,1.1278195488721805
9.0,1.2059800664451827,0.5149812734082397,0.44703770197486536,0.4607142857142857,0.49616858237547895,1.13915857605178,1.2339181286549707,0.5067114093959731,0.4158415841584158,0.34838709677419355,0.44776119402985076,1.2298850574712643,1.3387096774193548,0.5163043478260869,0.3342857142857143,0.23127035830618892,0.47058823529411764,1.2
9.0,1.0484848484848486,0.5134168157423972,0.45266781411359724,0.4603174603174603,0.4820717131474104,1.0033333333333334,1.0687830687830688,0.4702194357366771,0.4336283185840708,0.3803680981595092,0.3841059602649007,1.0584795321637428,1.194331983805668,0.4672897196261682,0.4118942731277533,0.49878345498783455,0.3860759493670886,1.4222222222222223
9.0,1.0429184549356223,0.5423728813559322,0.5474006116207951,0.5269461077844312,0.6435643564356436,0.9505882352941176,1.0512820512820513,0.47804878048780486,0.6064516129032258,0.5757575757575758,0.6645569620253164,1.1391304347826088,1.261437908496732,0.5241935483870968,0.5972850678733032,0.6181818181818182,0.6513761467889908,1.132867132867133
9.0,0.9676190476190476,0.46799431009957326,0.5237315875613748,0.5349593495934959,0.5908221797323135,1.1448467966573816,0.9522184300341296,0.40987654320987654,0.5167173252279635,0.4863013698630137,0.6054421768707483,1.5886075949367089,0.9407008086253369,0.51340206185567,0.46993318485523383,0.5094339622641509,0.6325966850828729,1.5051020408163265
9.0,1.2236842105263157,0.5384615384615384,0.5279503105590062,0.5589519650655022,0.6711956521739131,1.3114035087719298,1.2439024390243902,0.50390625,0.5511811023622047,0.5242290748898678,0.6979166666666666,1.3310344827586207,1.2488479262672811,0.49262536873156343,0.5483870967741935,0.5748299319727891,0.6538461538461539,0.39669421487603307
9.0,0.8894601542416453,0.383739837398374,0.4038128249566724,0.43486590038314177,0.45594713656387664,0.952054794520548,0.9248826291079812,0.3757396449704142,0.4311594202898551,0.4398496240601504,0.46774193548387094,1.2153846153846153,0.8652482269503546,0.3372365339578454,0.30612244897959184,0.4811083123425693,0.4624624624624625,0.9333333333333333
9.0,1.2415730337078652,0.7710843373493976,0.6373056994818653,0.6365217391304347,0.6864686468646864,1.3384615384615384,1.4835164835164836,0.6715867158671587,0.5566666666666666,0.541095890410959,0.5584415584415584,1.2172131147540983,1.3943089430894309,0.6935483870967742,0.7066326530612245,0.6556962025316456,0.5117370892018779,1.3472222222222223
9.0,0.7239057239057239,0.35477178423236516,0.29615384615384616,0.2914285714285714,0.4404040404040404,0.7377049180327869,0.6790123456790124,0.4085106382978723,0.3231939163498099,0.33783783783783783,0.4311594202898551,0.825136612021858,0.5990990990990991,0.35687732342007433,0.22324159021406728,0.25,0.3937677053824363,0.8240740740740741
9.0,1.4772036474164134,0.5169340463458111,0.5459882583170255,0.5449330783938815,0.545144804088586,1.3048433048433048,1.5076923076923077,0.40540540540540543,0.41040462427745666,0.36752136752136755,0.46551724137931033,1.3678756476683938,1.0401785714285714,0.4911392405063291,0.5342105263157895,0.549367088607595,0.5657276995305164,0.5985915492957746
9.0,0.9873417721518988,0.5287569573283859,0.5836575875486382,0.5794979079497908,0.6344827586206897,1.181132075471698,0.9120370370370371,0.41883116883116883,0.508833922261484,0.547244094488189,0.6186440677966102,1.4244604316546763,0.9071428571428571,0.5618279569892473,0.6728395061728395,0.6241830065359477,0.6132930513595166,2.489795918367347
